sample_definition,Variable,Survey Year,Present,Eligible N,Structural Missing N,Response Missing N,Response Missing %,Structural Missing %,Structural Missing,Valid N,presence_status,coverage_basis,structural_missing_status
indigenous_analysis_sample,EXP_TOTAL_DERIVED_EXPENDITURE,2014,1,4571,NA,0,0,NA,NA,4571,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,EXP_TOTAL_DERIVED_EXPENDITURE,2017,1,4494,NA,0,0,NA,NA,4494,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,EXP_TOTAL_DERIVED_EXPENDITURE,2021,1,4392,NA,0,0,NA,NA,4392,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,EXP_TOTAL_REPORTED_EXPENDITURE,2002,1,13113,NA,16,0.0012201631968275757,NA,NA,13097,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,EXP_TOTAL_SYN_EXPENDITURE,2002,NA,13113,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
indigenous_analysis_sample,EXP_TOTAL_SYN_EXPENDITURE,2006,NA,6013,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
indigenous_analysis_sample,EXP_TOTAL_SYN_EXPENDITURE,2010,NA,5027,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
indigenous_analysis_sample,EXP_TOTAL_SYN_EXPENDITURE,2014,NA,4571,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
indigenous_analysis_sample,EXP_TOTAL_SYN_EXPENDITURE,2017,NA,4494,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
indigenous_analysis_sample,EXP_TOTAL_SYN_EXPENDITURE,2021,NA,4392,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
indigenous_analysis_sample,EXP_TRANSPORT_COMM_EXPENDITURE,2002,1,13113,NA,129,0.00983756577442233,NA,NA,12984,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,EXP_TRANSPORT_COMM_EXPENDITURE,2006,1,6013,NA,602,0.10011641443538999,NA,NA,5411,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,EXP_TRANSPORT_COMM_EXPENDITURE,2010,1,5027,NA,2,3.9785160135269546e-4,NA,NA,5025,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,EXP_TRANSPORT_COMM_EXPENDITURE,2014,1,4571,NA,0,0,NA,NA,4571,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,EXP_TRANSPORT_COMM_EXPENDITURE,2017,1,4494,NA,0,0,NA,NA,4494,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,EXP_TRANSPORT_COMM_EXPENDITURE,2021,1,4392,NA,0,0,NA,NA,4392,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,EXP_TRAVEL_EXPENDITURE,2002,1,13113,NA,6641,0.5064439868832457,NA,NA,6472,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,EXP_TRAVEL_EXPENDITURE,2006,1,6013,NA,82,0.01363711957425578,NA,NA,5931,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,EXP_TRAVEL_EXPENDITURE,2010,1,5027,NA,1,1.9892580067634773e-4,NA,NA,5026,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,EXP_TRAVEL_EXPENDITURE,2014,1,4571,NA,0,0,NA,NA,4571,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,EXP_TRAVEL_EXPENDITURE,2017,1,4494,NA,0,0,NA,NA,4494,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,EXP_TRAVEL_EXPENDITURE,2021,1,4392,NA,0,0,NA,NA,4392,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,HOUSE_BELONG,2002,1,13113,0,10,7.626019980172348e-4,0,FALSE,13103,present,harmonized_label,NA
indigenous_analysis_sample,HOUSE_BELONG,2006,1,6013,0,11,0.00182936969898553,0,FALSE,6002,present,harmonized_label,NA
indigenous_analysis_sample,HOUSE_BELONG,2010,1,5027,0,39,0.00775810622637756,0,FALSE,4988,present,harmonized_label,NA
indigenous_analysis_sample,HOUSE_BELONG,2014,1,4571,0,0,0,0,FALSE,4571,present,harmonized_label,NA
indigenous_analysis_sample,HOUSE_BELONG,2017,1,4494,0,0,0,0,FALSE,4494,present,harmonized_label,NA
indigenous_analysis_sample,HOUSE_BELONG,2021,1,4392,0,0,0,0,FALSE,4392,present,harmonized_label,NA
indigenous_analysis_sample,INC_FAM_GOV_INCOME,2002,1,13113,NA,0,0,NA,NA,13113,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_GOV_INCOME,2006,1,6013,NA,207,0.03442541160818227,NA,NA,5806,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_GOV_INCOME,2010,1,5027,NA,0,0,NA,NA,5027,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_GOV_INCOME,2014,1,4571,NA,1619,0.35418945526143075,NA,NA,2952,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_GOV_INCOME,2017,1,4494,NA,0,0,NA,NA,4494,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_GOV_INCOME,2021,1,4392,NA,0,0,NA,NA,4392,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_INTEREST_INCOME,2002,NA,13113,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
indigenous_analysis_sample,INC_FAM_INTEREST_INCOME,2006,1,6013,NA,161,0.02677532013969732,NA,NA,5852,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_INTEREST_INCOME,2010,1,5027,NA,10,0.001989258006763477,NA,NA,5017,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_INTEREST_INCOME,2014,1,4571,NA,1619,0.35418945526143075,NA,NA,2952,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_INTEREST_INCOME,2017,1,4494,NA,0,0,NA,NA,4494,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_INTEREST_INCOME,2021,1,4392,NA,0,0,NA,NA,4392,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_OTHER_INCOME,2002,1,13113,NA,0,0,NA,NA,13113,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_OTHER_INCOME,2006,1,6013,NA,105,0.017462165308498253,NA,NA,5908,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_OTHER_INCOME,2010,0,5027,5027,NA,NA,1,TRUE,NA,not_present,harmonized_label,NA
indigenous_analysis_sample,INC_FAM_OTHER_INCOME,2014,1,4571,NA,1619,0.35418945526143075,NA,NA,2952,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_OTHER_INCOME,2017,1,4494,NA,0,0,NA,NA,4494,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_OTHER_INCOME,2021,1,4392,NA,0,0,NA,NA,4392,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_RENT_INCOME,2002,NA,13113,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
indigenous_analysis_sample,INC_FAM_RENT_INCOME,2006,1,6013,NA,84,0.013969732246798603,NA,NA,5929,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_RENT_INCOME,2010,1,5027,NA,11,0.002188183807439825,NA,NA,5016,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_RENT_INCOME,2014,1,4571,NA,1619,0.35418945526143075,NA,NA,2952,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_RENT_INCOME,2017,1,4494,NA,0,0,NA,NA,4494,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_RENT_INCOME,2021,1,4392,NA,0,0,NA,NA,4392,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_TOTAL_DERIVED_COMPLETE_INCOME,2002,1,13113,NA,0,0,NA,NA,13113,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_TOTAL_DERIVED_COMPLETE_INCOME,2006,1,6013,NA,1083,0.18010976218193914,NA,NA,4930,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_TOTAL_DERIVED_COMPLETE_INCOME,2010,1,5027,NA,15,0.002983887010145216,NA,NA,5012,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_TOTAL_DERIVED_COMPLETE_INCOME,2014,1,4571,NA,1619,0.35418945526143075,NA,NA,2952,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_TOTAL_DERIVED_COMPLETE_INCOME,2017,1,4494,NA,0,0,NA,NA,4494,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_TOTAL_DERIVED_COMPLETE_INCOME,2021,1,4392,NA,0,0,NA,NA,4392,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_TOTAL_DERIVED_INCOME,2002,1,13113,NA,0,0,NA,NA,13113,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_TOTAL_DERIVED_INCOME,2006,1,6013,NA,7,0.0011641443538998836,NA,NA,6006,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_TOTAL_DERIVED_INCOME,2010,1,5027,NA,0,0,NA,NA,5027,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_TOTAL_DERIVED_INCOME,2014,1,4571,NA,1619,0.35418945526143075,NA,NA,2952,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_TOTAL_DERIVED_INCOME,2017,1,4494,NA,0,0,NA,NA,4494,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_TOTAL_DERIVED_INCOME,2021,1,4392,NA,0,0,NA,NA,4392,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_TOTAL_INCOME,2002,1,13113,0,0,0,0,FALSE,13113,present,harmonized_label,NA
indigenous_analysis_sample,INC_FAM_TOTAL_INCOME,2006,NA,6013,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
indigenous_analysis_sample,INC_FAM_TOTAL_INCOME,2010,NA,5027,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
indigenous_analysis_sample,INC_FAM_TOTAL_INCOME,2014,NA,4571,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
indigenous_analysis_sample,INC_FAM_TOTAL_INCOME,2017,NA,4494,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
indigenous_analysis_sample,INC_FAM_TOTAL_INCOME,2021,NA,4392,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
indigenous_analysis_sample,INC_FAM_TOTAL_REPORTED_INCOME,2002,1,13113,NA,0,0,NA,NA,13113,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_TRANSFER_INCOME,2002,NA,13113,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
indigenous_analysis_sample,INC_FAM_TRANSFER_INCOME,2006,NA,6013,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
indigenous_analysis_sample,INC_FAM_TRANSFER_INCOME,2010,NA,5027,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
indigenous_analysis_sample,INC_FAM_TRANSFER_INCOME,2014,1,4571,NA,1619,0.35418945526143075,NA,NA,2952,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_TRANSFER_INCOME,2017,1,4494,NA,0,0,NA,NA,4494,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_TRANSFER_INCOME,2021,1,4392,NA,0,0,NA,NA,4392,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_WORK_INCOME,2002,1,13113,NA,0,0,NA,NA,13113,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_WORK_INCOME,2006,1,6013,NA,821,0.1365375020788292,NA,NA,5192,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_WORK_INCOME,2010,1,5027,NA,0,0,NA,NA,5027,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_WORK_INCOME,2014,1,4571,NA,1619,0.35418945526143075,NA,NA,2952,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_WORK_INCOME,2017,1,4494,NA,0,0,NA,NA,4494,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_FAM_WORK_INCOME,2021,1,4392,NA,0,0,NA,NA,4392,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_PERS_GOV_INCOME,2002,NA,13113,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
indigenous_analysis_sample,INC_PERS_GOV_INCOME,2006,1,6013,NA,73,0.012140362547813071,NA,NA,5940,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_PERS_GOV_INCOME,2010,1,5027,NA,3,5.967774020290431e-4,NA,NA,5024,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_PERS_GOV_INCOME,2014,1,4571,NA,0,0,NA,NA,4571,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_PERS_GOV_INCOME,2017,1,4494,NA,0,0,NA,NA,4494,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_PERS_GOV_INCOME,2021,1,4392,NA,0,0,NA,NA,4392,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_PERS_INTEREST_INCOME,2002,NA,13113,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
indigenous_analysis_sample,INC_PERS_INTEREST_INCOME,2006,1,6013,NA,56,0.009313154831199068,NA,NA,5957,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_PERS_INTEREST_INCOME,2010,1,5027,NA,9,0.0017903322060871295,NA,NA,5018,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_PERS_INTEREST_INCOME,2014,1,4571,NA,0,0,NA,NA,4571,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_PERS_INTEREST_INCOME,2017,1,4494,NA,0,0,NA,NA,4494,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_PERS_INTEREST_INCOME,2021,1,4392,NA,0,0,NA,NA,4392,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_PERS_OTHER_INCOME,2002,NA,13113,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
indigenous_analysis_sample,INC_PERS_OTHER_INCOME,2006,1,6013,NA,50,0.008315316813570598,NA,NA,5963,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_PERS_OTHER_INCOME,2010,1,5027,NA,13,0.0025860354087925202,NA,NA,5014,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_PERS_OTHER_INCOME,2014,1,4571,NA,0,0,NA,NA,4571,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_PERS_OTHER_INCOME,2017,1,4494,NA,0,0,NA,NA,4494,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_PERS_OTHER_INCOME,2021,1,4392,NA,0,0,NA,NA,4392,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_PERS_RENT_INCOME,2002,NA,13113,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
indigenous_analysis_sample,INC_PERS_RENT_INCOME,2006,1,6013,NA,41,0.00681855978712789,NA,NA,5972,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_PERS_RENT_INCOME,2010,1,5027,NA,14,0.0027849612094688683,NA,NA,5013,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_PERS_RENT_INCOME,2014,1,4571,NA,0,0,NA,NA,4571,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_PERS_RENT_INCOME,2017,1,4494,NA,0,0,NA,NA,4494,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_PERS_RENT_INCOME,2021,1,4392,NA,0,0,NA,NA,4392,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_PERS_TRANSFER_INCOME,2002,NA,13113,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
indigenous_analysis_sample,INC_PERS_TRANSFER_INCOME,2006,NA,6013,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
indigenous_analysis_sample,INC_PERS_TRANSFER_INCOME,2010,NA,5027,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
indigenous_analysis_sample,INC_PERS_TRANSFER_INCOME,2014,1,4571,NA,0,0,NA,NA,4571,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_PERS_TRANSFER_INCOME,2017,1,4494,NA,0,0,NA,NA,4494,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_PERS_TRANSFER_INCOME,2021,1,4392,NA,0,0,NA,NA,4392,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_PERS_WORK_INCOME,2002,NA,13113,NA,NA,NA,NA,NA,NA,review_required,harmonized_label,NA
indigenous_analysis_sample,INC_PERS_WORK_INCOME,2006,1,6013,NA,255,0.042408115749210044,NA,NA,5758,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_PERS_WORK_INCOME,2010,1,5027,NA,0,0,NA,NA,5027,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_PERS_WORK_INCOME,2014,1,4571,NA,0,0,NA,NA,4571,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_PERS_WORK_INCOME,2017,1,4494,NA,0,0,NA,NA,4494,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,INC_PERS_WORK_INCOME,2021,1,4392,NA,0,0,NA,NA,4392,NA,recoded_midpoint,not_evaluated_in_recoded_coverage
indigenous_analysis_sample,MALE,2002,1,13113,0,0,0,0,FALSE,13113,present,harmonized_label,NA
indigenous_analysis_sample,MALE,2006,1,6013,0,0,0,0,FALSE,6013,present,harmonized_label,NA
indigenous_analysis_sample,MALE,2010,1,5027,0,0,0,0,FALSE,5027,present,harmonized_label,NA
indigenous_analysis_sample,MALE,2014,1,4571,0,0,0,0,FALSE,4571,present,harmonized_label,NA
indigenous_analysis_sample,MALE,2017,1,4494,0,0,0,0,FALSE,4494,present,harmonized_label,NA
indigenous_analysis_sample,MALE,2021,1,4392,0,0,0,0,FALSE,4392,present,harmonized_label,NA
indigenous_analysis_sample,N_FAMILY,2002,1,13113,0,0,0,0,FALSE,13113,present,harmonized_label,NA
indigenous_analysis_sample,N_FAMILY,2006,1,6013,0,0,0,0,FALSE,6013,present,harmonized_label,NA
indigenous_analysis_sample,N_FAMILY,2010,1,5027,0,0,0,0,FALSE,5027,present,harmonized_label,NA
indigenous_analysis_sample,N_FAMILY,2014,1,4571,0,0,0,0,FALSE,4571,present,harmonized_label,NA
indigenous_analysis_sample,N_FAMILY,2017,1,4494,0,0,0,0,FALSE,4494,present,harmonized_label,NA
indigenous_analysis_sample,N_FAMILY,2021,1,4392,0,0,0,0,FALSE,4392,present,harmonized_label,NA
indigenous_analysis_sample,N_INDI,2002,1,13113,0,0,0,0,FALSE,13113,present,harmonized_label,NA
indigenous_analysis_sample,N_INDI,2006,1,6013,0,0,0,0,FALSE,6013,present,harmonized_label,NA
indigenous_analysis_sample,N_INDI,2010,1,5027,0,0,0,0,FALSE,5027,present,harmonized_label,NA
indigenous_analysis_sample,N_INDI,2014,1,4571,0,0,0,0,FALSE,4571,present,harmonized_label,NA
indigenous_analysis_sample,N_INDI,2017,1,4494,0,0,0,0,FALSE,4494,present,harmonized_label,NA
indigenous_analysis_sample,N_INDI,2021,1,4392,0,0,0,0,FALSE,4392,present,harmonized_label,NA
indigenous_analysis_sample,RACE,2002,1,13113,0,0,0,0,FALSE,13113,present,harmonized_label,NA
indigenous_analysis_sample,RACE,2006,1,6013,0,24,0.00399135207051388,0,FALSE,5989,present,harmonized_label,NA
indigenous_analysis_sample,RACE,2010,1,5027,0,37,0.00736025462502486,0,FALSE,4990,present,harmonized_label,NA
indigenous_analysis_sample,RACE,2014,1,4571,0,0,0,0,FALSE,4571,present,harmonized_label,NA
indigenous_analysis_sample,RACE,2017,1,4494,0,0,0,0,FALSE,4494,present,harmonized_label,NA
indigenous_analysis_sample,RACE,2021,1,4392,0,0,0,0,FALSE,4392,present,harmonized_label,NA
indigenous_analysis_sample,RENT,2002,1,13113,10810,2153,0.1641882101731107,0.8243727598566308,TRUE,150,present,harmonized_label,NA
indigenous_analysis_sample,RENT,2006,1,6013,5062,288,0.04789622484616664,0.8418426742058872,TRUE,663,present,harmonized_label,NA
indigenous_analysis_sample,RENT,2010,1,5027,3842,1121,0.2229958225581858,0.7642729261985279,TRUE,64,present,harmonized_label,NA
indigenous_analysis_sample,RENT,2014,1,4571,3438,29,0.00634434478232334,0.752133012469919,TRUE,1104,present,harmonized_label,NA
indigenous_analysis_sample,RENT,2017,1,4494,3405,1009,0.22452158433466848,0.7576769025367156,TRUE,80,present,harmonized_label,NA
indigenous_analysis_sample,RENT,2021,1,4392,3461,0,0,0.788023679417122,TRUE,931,present,harmonized_label,NA
